"id_revision","estrato","clave_matriz","tipo_revision","seleccion","resultado","revisor_independiente","declaracion_independencia","fecha","evidencia","accion","estado_cierre","huella_objeto_sha256"
"REV-00722","AFIRMACION","C-731","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","114ad76e3245667512a4d669632e5f60188aabfb8215cf80514811581f77fbcf"
"REV-00723","AFIRMACION","C-732","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","e98dedd8a990d47155df60716f8ba733c1337399f62fa34bec048426e79d0b5a"
"REV-00724","AFIRMACION","C-733","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","1838e21b42b5f0b8621403fb88ad8eea52e2ffa39b28ad5bbdba9532526b7217"
"REV-00725","AFIRMACION","C-734","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","1a56657ed2c42867d1b27c0129fd0a4fb41c9fc1bb5dc72910729ea3d8583d42"
"REV-00726","AFIRMACION","C-735","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","e02e1d6e4b774363dbdc1c2d9ec6ce8356bb5faadcc6983af7f8f788c1ecbe01"
"REV-00727","AFIRMACION","C-736","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","9a5539bf3a1abbf6497fa24dd340ab6aa7297bdeb0cdb6a68591c7a15309b988"
"REV-00728","AFIRMACION","C-737","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","b72e4ad84203fa001e7022def4508dde5bcac9e0366e77efe42eafccca3b6c34"
"REV-00729","AFIRMACION","C-738","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","edfc7677ddf5900cba15d21e11e60bd1d1d8247d5be9e0db9e0e58ffadb4c82a"
"REV-00730","AFIRMACION","C-739","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","5ccdbc3a2886bd1441d2ea935c9c12f06fc0e9ededa6d501be733b78a78824de"
"REV-00731","AFIRMACION","C-740","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","6b37f7f78ef64f58a6ba1d1b29b790161b33a7ca3df0d1bf9df639e98e840936"
"REV-00732","AFIRMACION","C-741","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","c9de1c92f0531c659a12fec41135c0fe6757fa9d77dac46e3b4f2f5107695f6f"
"REV-00733","AFIRMACION","C-742","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","08433c0fc0b84863fdf9ac8852131daa9fc0e2434bffd0fa2a993c070ce99c84"
"REV-00734","AFIRMACION","C-743","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","61528e3114c6365f8dfbd5a3f12e2c4ac537e071e773ab94ca75653802e1dc71"
"REV-00735","AFIRMACION","C-744","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","3802f673256092dab0b4aba4d4ec24fe1068ac2fb15c995aadb8335e2c730d97"
"REV-00736","AFIRMACION","C-745","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","f103a5752a1236d3c3cc248ee279974087e2543e37d16a8cfa23113113695983"
"REV-00737","AFIRMACION","C-746","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","1ba500958e28023c603ad3f82fe2bbf1b0d09c25d18bb02ef578da554c30f2b0"
"REV-00738","AFIRMACION","C-747","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","4c19736c732a20b62ffb09f021426d215218f870b316859872823e67b0b76176"
"REV-00739","AFIRMACION","C-748","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a1fb0d7545c18f8b5926040c7c6168887ed945402668e56cbd43a974eae6930e"
"REV-00740","AFIRMACION","C-749","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","d3f5ad362d28dfc0e9e7cc4ec243b177ce911650fa375b9d6d481dc6688a8d1d"
"REV-00741","AFIRMACION","C-750","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","c492f4a612442681407a43decbe312a266e03ae021abff35c86016d606a413e4"
"REV-00742","AFIRMACION","C-751","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","95bf24d6b09c567a66fcace7a62ec29ddd048f48dec2f36ba6c3033d03414607"
"REV-00743","AFIRMACION","C-752","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","e59a4d22a657287d1bd28fbe3330e4fff74391ce0ac0366529c8fda28e60aa2d"
"REV-00744","AFIRMACION","C-753","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","13bc6bb9caadef40d666ae7b4283bd64fc424c92f719052f69c2188529e9a15f"
"REV-00745","AFIRMACION","C-754","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","5f2f8e849e6fef12fba54711bbac8f3d03235ad803755aa4c7b053d64281888a"
"REV-00746","AFIRMACION","C-755","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","89e38e3b1d0568f7e9df393cfdeb2f7a1b53a54c839ba6f2526562ff57f04188"
"REV-00747","AFIRMACION","C-756","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a67c6041bdb14dba48ed0016be2a9ba43ab00ddbb947a5903a93ef2640dd10cb"
"REV-00748","AFIRMACION","C-757","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","4d0c3410b0b90a34d7b7bd4d434e1f62c76994facd133b86fb2a365790d80a43"
"REV-00749","AFIRMACION","C-758","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","cea3469a4643d34712dab1448db10c950c2159235d2acbea36a73cf5e0c87b91"
"REV-00750","AFIRMACION","C-759","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","5a81b261459b6af7cde85191ccf9af0b6cf83e79925db1b03abadca485ef60b2"
"REV-00751","AFIRMACION","C-760","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","1dd4141cbb987b13fca204d5a8fab84f3e27bdf9499d0dde2ec3ef4e19274583"
"REV-00752","AFIRMACION","C-761","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","48954b446ef446e6738b46002e2d4f449eb62e9525152a931737acabc0caa811"
"REV-00753","AFIRMACION","C-762","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","8380c07d4db7ed38c8ce1c9ecd71c9e51c40538d7add7d3ee75e40755c394981"
"REV-00754","AFIRMACION","C-763","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","f90c863bfe049b43ec5b5efef79737b34b2a9f5519ba523af373093d22891555"
"REV-00755","AFIRMACION","C-764","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","bec711289a54852154bd72a7141119c32ed04ea6b58bc61e5287088dda136a9f"
"REV-00756","AFIRMACION","C-765","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","6232e107c34a9ff64807a95afe62f9beea4f402949ed470d130484d1e87639c6"
"REV-00757","AFIRMACION","C-766","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","391a28219c885c9e53686171f48a136b8d94e984bee2ccad70f00b0c3426eba7"
"REV-00758","AFIRMACION","C-767","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","7ec59b14abe49bfd56ac31c3ae3e540a6ca4083dc895d0cc0758025e0ccf1426"
"REV-00759","AFIRMACION","C-768","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","2b8af561fbb497824013669a390ddb327f4cec4dfb7b8716b787d295535aaca7"
"REV-00760","AFIRMACION","C-769","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a950e5e745d478817be2c41bd9fd13e47cd611f3b3d1b32772d050565b695006"
"REV-00761","AFIRMACION","C-770","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","1ff2851e969cb3c3283989e68356bc7ccb0f6f9c89900dba1ce3635fb11ce0a7"
"REV-00762","AFIRMACION","C-771","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","d0a26da46226352164c9c99eb76efe32f3f85ea95339243d33a1ce0f02ee3239"
"REV-00763","AFIRMACION","C-772","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","17fa74eafa29a0ac1108ee6d3b24f82e0e3a1a42378d9252925b1e36bfd5de34"
"REV-00764","AFIRMACION","C-773","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","2093b9067b095e0d8a72b7d23ae2ac7f52d8126e313c53503fe62aaacd42ee11"
"REV-00765","AFIRMACION","C-774","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","d0e87d1ad4bf538daa5933f1e35ffc181308ff592365921d0d583062107c2a6a"
"REV-00766","AFIRMACION","C-775","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","9dd1fd9e995e10051d584ab33e6a0c9797b5a44542fbd8412ef34a298a118397"
"REV-00767","AFIRMACION","C-776","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","60d6681580a35a2448cecc626d4e7fc4cad5598a4d626110eb8700a125b9cfb3"
"REV-00768","AFIRMACION","C-777","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","24fbe38f283fbab0284d85ab7ec5acab2ee3458afe3abc8b644dab026ac3f295"
"REV-00769","AFIRMACION","C-778","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","d2168e79758dcd1e423de81fb72999abed26ddb6a1ee3e2380087968e7e817c4"
"REV-00770","AFIRMACION","C-779","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","26b946f950066f25a80254f4a29c710ab6006cd1b6a2f34ea0ff2e7acceb1870"
"REV-00771","AFIRMACION","C-780","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","ed03f0776eca3e89c0ee770d0bd5968e4c6db4bdcd8e417dcfa23d38e8d131be"
"REV-00772","AFIRMACION","C-781","CORRECCION_P0_P1","CENSO_100_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","7e11dbd30ecbc9196c0ca60271c85e4bddff57425714e4f8829efa876f741a0f"
