"id_segmento","tipo","ruta","localizador","columna","contenido","sha256_contenido","afirmaciones","metodo_mapeo","estado_revision"
"TC-00779","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L101","n/a","Pelomyxa palustris es una ameba anaerobia o microaerobia que alberga varios procariotas intracelulares. [C-1014; S231 resumen; S233 introducción; expresa]","161ee60254d82e5fd26815327c6d7bd7efd0d6611921fb9c88ed00dab1afc322","C-1014","cita_en_segmento","REVISADA"
"TC-00780","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L103","n/a","Un aislamiento de 1988 atribuyó Methanobacterium formicicum a Pelomyxa palustris. [C-1015; S232 resumen; expresa]","258454b388777064349d34899a813fc428d327ab063012112e95d87ae3df0580","C-1015","cita_en_segmento","REVISADA"
"TC-00781","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L105","n/a","El aislado atribuido a Pelomyxa midió aproximadamente 3 × 0,4 µm. [C-1016; S232 descripción; glosa]","9346a762b6eb7de8043de2ab2a07e891848b70083faf4acf212eb2fbf6160243","C-1016","cita_en_segmento","REVISADA"
"TC-00782","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L107","n/a","El aislado histórico tuvo tiempos de generación de 10 h con H₂/CO₂ y 12 h con formiato. [C-1017; S232 resultados; expresa]","5fbf35119667a8a80fe5296f3c2fb8da43b7f5e5e8e66a643c99db5252e5404b","C-1017","cita_en_segmento","REVISADA"
"TC-00783","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L109","n/a","El estudio de 2017 no detectó Methanobacterium formicicum en las Pelomyxa examinadas. [C-1018; S231 resumen y resultados; glosa]","256d61cb8bf1552229d8f8d0317fe72ba97e74b5f599af326d1497303cd2cb98","C-1018","cita_en_segmento","REVISADA"
"TC-00784","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L111","n/a","Gutiérrez y colaboradores consideraron probable que el aislado histórico fuera un contaminante de vida libre. [C-1019; S231 discusión; glosa]","3c126c0b8799ef78d7bed817331f965ee61dbfe5df24ec0f6ef8ebf85aa0bed3","C-1019","cita_en_segmento","REVISADA"
"TC-00785","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L113","n/a","El consorcio de Pelomyxa schiedti usa metanogénesis hidrogenotrófica como proceso central de consumo de H₂. [C-1020; S233 resumen y resultados; expresa]","76215f1f083266aff3dd69794e0627819f2dddd0392a901456e36537a9239590","C-1020","cita_en_segmento","REVISADA"
"TC-00786","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L115","n/a","La identidad del metanógeno de Pelomyxa palustris no puede fijarse universalmente a partir del aislamiento de 1988. [C-1021; S231; S232; S233; sintesis(C-1016, C-1019, C-1020)]","4a5a3b3a5dda9bfbc790ccab2a3a0bde25a542c62d1cf51cf321126789e5e471","C-1021; C-1016; C-1019; C-1020","cita_en_segmento","REVISADA"
"TC-00787","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L117","n/a","Un estudio de 2024 examinó metanógenos endosimbióticos en 32 especies de ciliados anaerobios de vida libre. [C-1022; S234 resumen; expresa]","08822d5962b1a680203b205a4bb0f7f45ea39c66f4369f5b00f17910f6bf5ad1","C-1022","cita_en_segmento","REVISADA"
"TC-00788","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L119","n/a","Los metanógenos de ciliados anaerobios mostraron asociaciones con identidad del hospedador y hábitat. [C-1023; S234 resultados; glosa]","a5b7719789a1b3e12c6691184be9c3f8ce569c7cf473dc049bbcbca8ea9a4ce6","C-1023","cita_en_segmento","REVISADA"
"TC-00789","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L121","n/a","Los metanógenos de ciliados pertenecen a varios linajes de Methanomicrobiales, Methanobacteriales y Methanosarcinales. [C-1024; S235 resultados; expresa]","fcd52fbfd5c13ea020646011a215fe75efcffa16aabac087fab69e4158592eea","C-1024","cita_en_segmento","REVISADA"
"TC-00790","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L123","n/a","La persistencia a través de división y quistes apoyó transmisión vertical en ciliados estudiados por van Hoek y colaboradores. [C-1025; S236 resultados y discusión; glosa]","fec695dbcbd493628962c4fabffd86dbf954a4683e9ffde426ddcae60f876db1","C-1025","cita_en_segmento","REVISADA"
"TC-00791","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L125","n/a","Los análisis de 2025 recuperaron orígenes múltiples y transmisión mixta de metanógenos en ciliados anaerobios. [C-1026; S235 resumen y resultados; expresa]","7dd2fc5015fbd62c7ab15af0e2ea0ea2ce293bba8eb7f4d3f22d0a0bf0994b11","C-1026","cita_en_segmento","REVISADA"
"TC-00792","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L127","n/a","La transmisión de metanógenos en ciliados no puede describirse como exclusivamente vertical para todo el grupo. [C-1027; S235; S236; sintesis(C-1025, C-1026)]","691d1abbdac1bdad747aa6056510ac70f6b88306f0306d1b9a57b83063aa532a","C-1027; C-1025; C-1026","cita_en_segmento","REVISADA"
"TC-00793","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L129","n/a","Angomonas deanei alberga una sola bacteria beta-proteobacteriana por célula. [C-1028; S238 resumen; expresa]","b1468dcf9ddd3764ce942db5f8ca73c5be106581baf095733d0b7d4fc649dad8","C-1028","cita_en_segmento","REVISADA"
"TC-00794","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L131","n/a","La división de Kinetoplastibacterium está sincronizada con el ciclo celular de Angomonas deanei. [C-1029; S238 resumen y resultados; expresa]","e5c0fb783a490233771cd925933414ab75df7a49a7fa511db6c8871c0e07ce21","C-1029","cita_en_segmento","REVISADA"
"TC-00795","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L133","n/a","Los genomas de Kinetoplastibacterium estudiados rondan 0,8 Mb y han perdido genes bacterianos de división. [C-1030; S237 resultados; S239 introducción; expresa]","62bccaac1d57a96bbc6784bb29fd50c80869b9aa80a34a812c9fd28cd35e7455","C-1030","cita_en_segmento","REVISADA"
"TC-00796","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L135","n/a","Angomonas aporta proteínas nucleares que forman un anillo semejante a dinamina alrededor del sitio de división bacteriano. [C-1031; S238 resultados; expresa]","508375d97c976cd5ddaec0de0ef8ba5b9279e42cf0e39def676922b18443ee23","C-1031","cita_en_segmento","REVISADA"
"TC-00797","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L137","n/a","Una proteína nuclear denominada ETP9 controla la división del endosimbionte de Angomonas deanei. [C-1032; S239 resumen y resultados; expresa]","b7b426aa201f7d2f3af9690bffdbfe255cea7747e96312a846fc6f5a6f730d4c","C-1032","cita_en_segmento","REVISADA"
"TC-00798","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L139","n/a","Un gen de ornitina ciclodeaminasa fue transferido desde el endosimbionte al núcleo de Angomonas. [C-1033; S238 resumen y discusión; glosa]","d8e64a125ac0ea48501a85df69ebb83ab6358fc253a03f837f386c14f8d9cf94","C-1033","cita_en_segmento","REVISADA"
"TC-00799","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L141","n/a","La proteína OCD transferida se localiza en el glicosoma y no fue detectada dentro del endosimbionte. [C-1034; S238 resultados; glosa]","e20eafaeaff3051d67d818a987f5482afd39003e11e7a7cdbae19497d9fae9fd","C-1034","cita_en_segmento","REVISADA"
"TC-00800","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L143","n/a","La transferencia de un gen no implica que su producto regrese al compartimento donante. [C-1035; S238; sintesis(C-1033, C-1034)]","0b5a5862e6c93c2c213039e611adcd0b5343fc6907ac15c58587aad72a9ef37e","C-1035; C-1033; C-1034","cita_en_segmento","REVISADA"
"TC-00801","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L145","n/a","Perkinsela vive como endosimbionte eucariota obligado dentro de Paramoeba. [C-1036; S240 resumen e introducción; glosa]","97d6f2e062ae7cbe394b537f5a4d98dd085c11aaf4c3d908b4a615daec36791a","C-1036","cita_en_segmento","REVISADA"
"TC-00802","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L147","n/a","El genoma nuclear de Perkinsela secuenciado mide aproximadamente 9,5 Mb. [C-1037; S240 resumen y resultados; expresa]","8eff23b464682f892fecf20ed10b8a2a462e6e69784d356c31f07ba8c26ffa21","C-1037","cita_en_segmento","REVISADA"
"TC-00803","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L149","n/a","Perkinsela perdió el flagelo pero conserva transcripción policistrónica, trans-splicing y un orgánulo semejante a glicosoma. [C-1038; S240 resumen y resultados; expresa]","08f420487e50d65fe0684a025823ba0297e0f7fff39699d43b6f187f2dce98c8","C-1038","cita_en_segmento","REVISADA"
"TC-00804","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L151","n/a","Las rutas metabólicas de Perkinsela y Paramoeba son complementarias e interdependientes. [C-1039; S240 resultados y discusión; expresa]","4def1764d0bc5b3aef5dc2ccd3339e6e8f7f6c30c7078f91a3adbbe0070e41d9","C-1039","cita_en_segmento","REVISADA"
"TC-00805","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L153","n/a","Microscopía mostró invaginaciones por las que Perkinsela incorpora material citoplasmático de Paramoeba. [C-1040; S240 resumen; fig. 1; expresa]","4c5d0e575a8d5274fa82d4bf2c0216688a867dacaeeeae742d82c323314e5de0","C-1040","cita_en_segmento","REVISADA"
"TC-00806","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L155","n/a","El genoma mitocondrial de Perkinsela conserva seis genes codificantes de proteínas. [C-1041; S241 resumen; expresa]","4b6a23578949c4504081439e67c9396b7e6d7ee35add0acbbb4215039afc1a10","C-1041","cita_en_segmento","REVISADA"
"TC-00807","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L157","n/a","Perkinsela demuestra que una asociación obligada puede conservar dos núcleos eucariotas y dos linajes mitocondriales distintos. [C-1042; S240; S241; sintesis(C-1038, C-1039, C-1041)]","46b849fac7535c86cdf4d7e05524894ece8d6870f48a5010ee3675e4ed6e585e","C-1042; C-1038; C-1039; C-1041","cita_en_segmento","REVISADA"
"TC-00808","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L161","n/a","La endosimbiosis fotosintética de Paulinella se estima entre 90 y 140 Ma. [C-1043; S245 introducción; glosa]","cfb640ac8f54350a49a60a2d8f2cb24bb7a191764540b1fc54357778ad6c4ce4","C-1043","cita_en_segmento","REVISADA"
"TC-00809","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L163","n/a","El cromatóforo de Paulinella chromatophora posee un cromosoma circular de 1,02 Mb. [C-1044; S242 resumen; expresa]","6e1e3d476790c92efb45c1f79f02c3574e807aeb46feff45f1aec1d01403e16b","C-1044","cita_en_segmento","REVISADA"
"TC-00810","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L165","n/a","El genoma del cromatóforo de Paulinella chromatophora codifica 867 proteínas. [C-1045; S242 resumen; expresa]","822fd9bd0007b821b86994f079fcf5e03d7741f7773a4ee7ae7aed585b1b9d98","C-1045","cita_en_segmento","REVISADA"
"TC-00811","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L167","n/a","El genoma del cromatóforo está reducido respecto de cianobacterias de vida libre emparentadas. [C-1046; S242 resultados; S245 resultados; expresa]","c34f16528328591caa80fbb2f29ca592220ea6704462e945a2c6ba1fe61f057e","C-1046","cita_en_segmento","REVISADA"
"TC-00812","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L169","n/a","Nowack y colaboradores estimaron que entre 0,3 % y 0,8 % de los genes nucleares de Paulinella examinados proceden de transferencia endosimbiótica. [C-1047; S243 resumen y resultados; expresa]","f3515be335dcc4052e4ae36beb3e2e2995c61c2505aeb446df1cd6079b97f2a2","C-1047","cita_en_segmento","REVISADA"
"TC-00813","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L171","n/a","El mismo estudio comparó esa proporción con 11–14 % de genes de origen plastidial en Archaeplastida. [C-1048; S243 discusión; expresa]","d1e8919a35d960f54b91707b51f20021bf94e032689a5866e7eac44d31e5d7ad","C-1048","cita_en_segmento","REVISADA"
"TC-00814","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L173","n/a","Al menos dos genes cromatofóricos transferidos al núcleo fueron identificados inicialmente con productos vinculados a fotosíntesis. [C-1049; S243 resultados; glosa]","a3fe17329c2b1a5f72655118d046aa20bce44148f0babd1c66b64b7454993ea8","C-1049","cita_en_segmento","REVISADA"
"TC-00815","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L175","n/a","Proteínas nucleares de Paulinella son importadas masivamente al cromatóforo. [C-1050; S243 discusión; S244 resultados; expresa]","9c31d0d75a71910b45eaff6e31d07779e18b9cd5382b5eca1ce3b2b4245203e9","C-1050","cita_en_segmento","REVISADA"
"TC-00816","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L177","n/a","Transferencias horizontales desde bacterias distintas del endosimbionte compensan funciones perdidas por el cromatóforo. [C-1051; S244 título y resultados; expresa]","8a1919f691e898cb3a9149e7c023ad0b9cb4b9de374c9472d3bbadb86c276d04","C-1051","cita_en_segmento","REVISADA"
"TC-00817","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L179","n/a","La integración funcional de Paulinella combina transferencia endosimbiótica, transferencia horizontal e importación de proteínas. [C-1052; S243; S244; sintesis(C-1049, C-1050, C-1051)]","3af822eca191d979e91a91e9ccd7da2098846142eec20282e9391eb1fc731d85","C-1052; C-1049; C-1050; C-1051","cita_en_segmento","REVISADA"
"TC-00818","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L181","n/a","El cromatóforo se transmite con el linaje celular fotosintético de Paulinella y no se readquiere en cada generación desde el ambiente. [C-1053; S242 discusión; S245 introducción; glosa]","156b34600b711a8c2fbfd550680de9ace3df93c4c472f676baa171c9351b3228","C-1053","cita_en_segmento","REVISADA"
"TC-00819","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L183","n/a","Braarudosphaera bigelowii alberga al diazótrofo cyanobacteriano UCYN-A. [C-1054; S248 resumen y resultados; expresa]","ff9d2afa17f82f2f912f7e899905a11e4830c1f12895bb94448d0d0c381444ed","C-1054","cita_en_segmento","REVISADA"
"TC-00820","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L185","n/a","UCYN-A fija N₂ y entrega nitrógeno reducido al hospedador fotosintético. [C-1055; S246 resultados; S247 resultados; glosa]","fe942a44c47e8378efa32a96ecf0f007e7e066b1e668678908c0a0ce896f0dee","C-1055","cita_en_segmento","REVISADA"
"TC-00821","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L187","n/a","El hospedador suministra carbono y otros metabolitos a UCYN-A. [C-1056; S247 resultados; glosa]","86a24a313531de2e3c859c00a771c98f86edb46b58fe227b7700534401ad3d89","C-1056","cita_en_segmento","REVISADA"
"TC-00822","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L189","n/a","La división de UCYN-A está coordinada con el ciclo celular de Braarudosphaera. [C-1057; S246 resultados; expresa]","0e9dc4f258bb8144f1e01783bb565b76d9e84607eb6aeeab41e96d5a9fe6e6ff","C-1057","cita_en_segmento","REVISADA"
"TC-00823","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L191","n/a","UCYN-A importa proteínas codificadas por el genoma nuclear de Braarudosphaera. [C-1058; S246 resumen y resultados; expresa]","297f1d189c78d27c733187d115ed2b4f00c9c9412a28f5aec0e5ba5cf368c191","C-1058","cita_en_segmento","REVISADA"
"TC-00824","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L193","n/a","Coale y colaboradores denominaron nitroplasto al compartimento UCYN-A integrado en Braarudosphaera. [C-1059; S246 título, resumen y discusión; glosa]","97cc28da2e27b8ec8ba1ebe1ced82e6d0b82f49471bf82ea391fc47899bbcecd","C-1059","cita_en_segmento","REVISADA"
"TC-00825","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L195","n/a","La clasificación de UCYN-A como orgánulo no convierte en universales los mismos criterios para todas las endosimbiosis. [C-1060; S246 discusión; sintesis(C-979, C-1059)]","7e1e1242383eebb635ee7b18439e4741af673f36052863a65813798a09a36171","C-1060; C-979; C-1059","cita_en_segmento","REVISADA"
"TC-00826","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L197","n/a","Cornejo-Castillo y colaboradores fecharon la divergencia UCYN-A1–UCYN-A2 en aproximadamente 91 Ma e infirieron que la asociación del ancestro con un prymnesiófito relacionado con *Braarudosphaera* ya estaba establecida hacia el Cretácico tardío. [C-1638; C-1061] La primera parte es un nodo de reloj; la segunda, una inferencia explícita, no una fecha directa de captura. [C-1061; C-1638–C-1639; S455 resultados y discusión; fig. 3]","eedf476f813e7b1d6b9badcb36678765420454c6e619e7c11b202b9e329e4794","C-1638; C-1639; C-1061","cita_en_segmento","REVISADA"
"TC-00827","prosa","docs/secciones/010-09-9-asociacion-el-catalogo-de-desenlaces.md","L199","n/a","Hatena arenicola incorpora por fagocitosis una célula de Nephroselmis. [C-1062; S249 resultados; S250 resultados; expresa]","f698be2d91e7f40dcd5494cecd42f504f8a4f742a0d54ce62bf25d14d5d71343","C-1062","cita_en_segmento","REVISADA"
