"clave","autores","año","título","publicación o repositorio","DOI en forma https://doi.org/10.xxxx/... o URL resoluble si no hay DOI","tipo","notas de calidad","fecha de consulta"
"S188","Sperling, E. A. et al.","2015","Statistical analysis of iron geochemical data suggests limited late Proterozoic oxygenation","Nature 523:451–454","https://doi.org/10.1038/nature14589","investigación primaria","Compila aproximadamente 4.700 mediciones; cobertura estratigráfica y espacial desigual. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S189","Reinhard, C. T. et al.","2013","Proterozoic ocean redox and biogeochemical stasis","Proceedings of the National Academy of Sciences 110:5357–5362","https://doi.org/10.1073/pnas.1208622110","investigación primaria","Proxies de Mo y modelado; reconstrucción global a partir de archivos locales. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S190","Anbar, A. D. y Knoll, A. H.","2002","Proterozoic ocean chemistry and evolution: a bioinorganic bridge?","Science 297:1137–1142","https://doi.org/10.1126/science.1069651","revisión","Hipótesis bioinorgánica; síntesis secundaria y predictiva. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez. [USO EN UNA SOLA C] C-815.","2026-08-07"
"S191","Scott, C. et al.","2008","Tracing the stepwise oxygenation of the Proterozoic ocean","Nature 452:456–459","https://doi.org/10.1038/nature06811","investigación primaria","Concentraciones e isótopos de Mo; proxy sujeto a tamaño del reservorio y condiciones locales. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S192","Planavsky, N. J. et al.","2010","The evolution of the marine phosphate reservoir","Nature 467:1088–1090","https://doi.org/10.1038/nature09485","investigación primaria","Relaciones P/Fe en depósitos ricos en óxidos; reconstrucción del reservorio marino. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S193","Reinhard, C. T. et al.","2017","Evolution of the global phosphorus cycle","Nature 541:386–389","https://doi.org/10.1038/nature20772","investigación primaria","Compilación y modelado del ciclo de P; inferencia global. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S194","Lyons, T. W.; Reinhard, C. T.; Planavsky, N. J.","2014","The rise of oxygen in Earth’s early ocean and atmosphere","Nature 506:307–315","https://doi.org/10.1038/nature13068","revisión","Síntesis de proxies; útil para cronología, no fuente primaria de cada valor. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S195","Bekker, A. y Holland, H. D.","2012","Oxygen overshoot and recovery during the early Paleoproterozoic","Earth and Planetary Science Letters 317–318:295–304","https://doi.org/10.1016/j.epsl.2011.12.012","investigación primaria","Artículo de investigación con componente de compilación: ensambla una base de 2477 análisis de roca total de lutitas precámbricas, incluidos análisis publicados y nuevos, y realiza cálculos cuantitativos propios de flujos redox. La hipótesis de sobreimpulso se basa en proxies múltiples; la magnitud de pO₂ no se mide directamente. Tipo y método verificados en el registro editorial el 2026-08-08. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 4 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S196","Macdonald, F. A. et al.","2010","Calibrating the Cryogenian","Science 327:1241–1243","https://doi.org/10.1126/science.1183325","investigación primaria","Geocronología U–Pb de la glaciación Sturtiana. [USO EN UNA SOLA C] C-823.","2026-08-07"
"S197","Hoffman, P. F. et al.","2017","Snowball Earth climate dynamics and Cryogenian geology-geobiology","Science Advances 3:e1600983","https://doi.org/10.1126/sciadv.1600983","revisión","Síntesis amplia de glaciaciones; integra modelos y observaciones. [USO EN UNA SOLA C] C-823.","2026-08-07"
"S198","Prave, A. R. et al.","2016","Duration and nature of the end-Cryogenian (Marinoan) glaciation","Geology","https://doi.org/10.1130/G38089.1","investigación primaria","Geocronología y estratigrafía; inicio marinoano permanece menos constreñido que su final. Identificador normalizado contra Crossref, PubMed o el registro editorial durante la auditoría integral. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez. [USO EN UNA SOLA C] C-825.","2026-08-08"
"S199","Mills, D. B. et al.","2014","Oxygen requirements of the earliest animals","Proceedings of the National Academy of Sciences 111:4168–4172","https://doi.org/10.1073/pnas.1400547111","investigación primaria","Experimentos con esponjas; comparando animales, no umbral universal para eucariotas. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 3 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S200","Dayel, M. J. et al.","2011","Cell differentiation and morphogenesis in the colony-forming choanoflagellate Salpingoeca rosetta","Developmental Biology 357:73–82","https://doi.org/10.1016/j.ydbio.2011.06.003","investigación primaria","Cultivo y microscopía; transiciones observadas bajo condiciones de laboratorio. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 5 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S201","Alegado, R. A. et al.","2012","A bacterial sulfonolipid triggers multicellular development in the closest living relatives of animals","eLife 1:e00013","https://doi.org/10.7554/eLife.00013","investigación primaria","Aislamiento químico y bioensayos; potencia medida en cultivo. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 6 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S202","Woznica, A. et al.","2016","Bacterial lipids activate, synergize, and inhibit a developmental switch in choanoflagellates","Proceedings of the National Academy of Sciences 113:7894–7899","https://doi.org/10.1073/pnas.1605015113","investigación primaria","Bioensayos de lípidos bacterianos; condiciones de cultivo específicas. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S203","Woznica, A.; Gerdt, J. P.; Hulett, R. E.; Clardy, J.; King, N.","2017","Mating in the Closest Living Relatives of Animals Is Induced by a Bacterial Chondroitinase","Cell 170:1175–1183.e11","https://doi.org/10.1016/j.cell.2017.08.005","investigación primaria","Observación experimental de enjambres, fusión celular, cariogamia y descendencia recombinante inducidas por EroS; registros duplicados consolidados: S203, S350. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 14 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S204","Brunet, T. et al.","2019","Light-regulated collective contractility in a multicellular choanoflagellate","Science 366:326–334","https://doi.org/10.1126/science.aay2346","investigación primaria","Microscopía y perturbaciones lumínicas; inversión reversible documentada. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 6 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S205","Fairclough, S. R. et al.","2013","Premetazoan genome evolution and the regulation of cell differentiation in the choanoflagellate Salpingoeca rosetta","Genome Biology 14:R15","https://doi.org/10.1186/gb-2013-14-2-r15","investigación primaria","Genoma y transcriptómica; inferencias funcionales dependen de homología. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez. [USO EN UNA SOLA C] C-1559.","2026-08-07"
"S206","Sebé-Pedrós, A. et al.","2013","Regulated aggregative multicellularity in a close unicellular relative of metazoa","eLife 2:e01287","https://doi.org/10.7554/eLife.01287","investigación primaria","Cultivo, microscopía y RNA-seq; agregación inducida experimentalmente. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 11 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S207","Ondracka, A., Dudin, O. y Ruiz-Trillo, I.","2018","Decoupling of Nuclear Division Cycles and Cell Size during the Coenocytic Growth of the Ichthyosporean Sphaeroforma arctica","Current Biology 28:1964–1969.e2","https://doi.org/10.1016/j.cub.2018.04.074","investigación primaria","Microscopía temporal y citometría en cultivo sincronizable; registros duplicados consolidados: S207, S427. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 4 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S208","Dudin, O. et al.","2019","A unicellular relative of animals generates a layer of polarized cells by actomyosin-dependent cellularization","eLife 8:e49801","https://doi.org/10.7554/eLife.49801","investigación primaria","Fuente primaria; tuvo una corrección editorial en 2020, sin retractación de la tesis central; registros duplicados consolidados: S208, S428. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 5 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S209","de Mendoza, A. et al.","2015","Complex transcriptional regulation and independent evolution of fungal-like traits in a relative of animals","eLife 4:e08904","https://doi.org/10.7554/eLife.08904","investigación primaria","Transcriptómica de Creolimax; ciclo cenocítico y tipos celulares. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 5 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S210","Hamann, E. et al.","2016","Environmental Breviatea harbour mutualistic Arcobacter epibionts","Nature 534:254–258","https://doi.org/10.1038/nature18297","investigación primaria","Cultivo de Lenisia y análisis metabólico; asociación observada, relevancia ancestral analógica. Cultivo, microscopía, transcriptómica y experimentos metabólicos en Lenisia limosa. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 14 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
