csv_path,fila,columna,contenido_sha256,contenido,afirmaciones,base_semantica,estado_revision,nota_adjudicacion
data/tablas/04/table-23-4-6-8-holomycota.csv,2,edad estimada con intervalo,74eaf8d29a8f61b5420bea5eda992e242028aec15cf6d83f28c989b5a7f4df9b,"996 Ma; IC 95 % 890,1–1.101,9 Ma",C-574,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-23-4-6-8-holomycota.csv,2,método de la estimación,a6d56ea7708128a7d9b6681c4cb376a14db7a73c16926aa8a81bfd913ed87c4f,"MCMCTree, reloj relajado no correlacionado, 10 calibraciones fósiles, raíz fijada en 1,5 Ga",C-575,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-24-4-6-9-holozoa.csv,2,qué linajes quedan dentro,aaa9a6e714c1cd9923ef85fc5f7d757be788a77f9418c7376459143f7a68d0dc,"Pluriformea, Ichthyosporea y Filozoa",C-576,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-24-4-6-9-holozoa.csv,2,qué linaje queda fuera (grupo hermano),dd634163a09d4b6e3dbade1fb07a84e1292b825dfac0d9e728657986411a0bef,Holomycota,C-577,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-24-4-6-9-holozoa.csv,2,"caracteres morfológicos o ultraestructurales propuestos como sinapomorfía, con fuente",f0c71ab699445e58f49e0e96e99af8582b3b52b5f8ca1671e6f50c612c1fc940,diversidad de estados celulares flagelados y filopodiales en los taxones muestreados [S130 Results; fig. 1],C-578,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-24-4-6-9-holozoa.csv,2,"caracteres moleculares o genómicos propuestos (fusiones génicas, inserciones y deleciones raras, sintenia, dominios proteicos), con fuente",7a7bb8f6ea73f340d275b765e118c3fc4e56ea919b0ff838aea2cc83272d39ab,fusión ubiquitina–proteína ribosomal S30 propuesta en S130; filogenómica de múltiples matrices [S130 Results; S126],C-579,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-24-4-6-9-holozoa.csv,2,tipo de evidencia que sostiene el nodo,100a602b6de6d38767153b2b60aefea59f3a30894d85cf57eb24b143fe4b2fd3,"observaciones celulares acotadas, filogenómica y caracteres moleculares",C-580,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-24-4-6-9-holozoa.csv,2,soporte cuantitativo transcrito literalmente,9a823f72e5f33848b779b44a7adefb2d612d734ea7763f73d9c3140b92fc59ea,"monofilia amplia estable; raíz interna produce topologías Pluriformea-sister, Teretosporea-sister e Ichthyosporea-sister",C-581,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-24-4-6-9-holozoa.csv,2,edad estimada con intervalo,dcd2a94adc11a5c8f3437c583751623e4cc95ec4536b7dddf922fa8841f91cda,"1.003,8 Ma; IC 95 % 913,8–1.093,9 Ma",C-582,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-24-4-6-9-holozoa.csv,2,método de la estimación,a6d56ea7708128a7d9b6681c4cb376a14db7a73c16926aa8a81bfd913ed87c4f,"MCMCTree, reloj relajado no correlacionado, 10 calibraciones fósiles, raíz fijada en 1,5 Ga",C-583,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-25-4-6-10-ichthyosporea.csv,2,qué linajes quedan dentro,df63b0dcc940234e16e8e6475013e2ba61059145b28befa3b31faf1be8dce477,"Ichthyophonida, Dermocystida y otros linajes según circunscripción de S133",C-584,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-25-4-6-10-ichthyosporea.csv,2,qué linaje queda fuera (grupo hermano),f3d94fcc56d67a2cf6594982e11d9759367f2e9df8c26fef8d26e7b6ced2875e,"variable entre Filozoa, Pluriformea o el resto de Holozoa según matriz",C-585,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-25-4-6-10-ichthyosporea.csv,2,"caracteres morfológicos o ultraestructurales propuestos como sinapomorfía, con fuente",cd822996fa348af6ae7fb00433beafbbd3c7a1ce638de4e89de278292f95b2ed,paredes celulares o estadios multinucleados en varios linajes revisados [S133 §§Diversity y Life cycles],C-586,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-25-4-6-10-ichthyosporea.csv,2,"caracteres moleculares o genómicos propuestos (fusiones génicas, inserciones y deleciones raras, sintenia, dominios proteicos), con fuente",789c870adaa0abb2dd99098725cc8cf14c68787efcaa577722a9ac83719e8ee0,"filogenómica de S128, S129, S130 y síntesis genómica de S133 [S128, S129, S130; S133]",C-587,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-25-4-6-10-ichthyosporea.csv,2,tipo de evidencia que sostiene el nodo,22ec6a6fc145ec9872ffe22393abbed41af1e331a755db6700a4e40b7ce0901c,"caracteres celulares acotados, filogenómica y genómica comparada",C-588,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-25-4-6-10-ichthyosporea.csv,2,soporte cuantitativo transcrito literalmente,e5241988619a4b283809b486daf8e3c428ba4834d37eb39f0244cacd4aa9e552,ninguna de las tres posiciones profundas tiene concordancia génica suficiente para resolver el nodo en S126,C-589,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-25-4-6-10-ichthyosporea.csv,2,edad estimada con intervalo,0b40e2a889812337d2fb76f15218945e07d2a28fb5934fe609fcb75d599fa0db,"intervalo 671,3–920,0 Ma bajo raíz 1,5 Ga",C-590,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-25-4-6-10-ichthyosporea.csv,2,método de la estimación,7ec502cdc1198e716a0fb804496ab73cc8d424b293b5079c41465a18cc2d8c28,"MCMCTree; 10 calibraciones; raíz 1,5 Ga; S126 Table S7 nodo 124; sensibilidad a raíz 1,9 Ga",C-590; C-682,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-26-4-6-11-pluriformea-sensu-hehenberger-et-al-2017.csv,2,qué linajes quedan dentro,b5e3d27b48f665610da139711cad6803c84627f3c0317996b2b3460b6e17106f,Syssomonas y Corallochytrium/Corallochytrea en la circunscripción original,C-592,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-26-4-6-11-pluriformea-sensu-hehenberger-et-al-2017.csv,2,qué linaje queda fuera (grupo hermano),275f3b08c0a1b9a676366ef0b6cd0ad5cf655a8e4443cf8e7943169a624921fc,variable: resto de Holozoa o Ichthyosporea según matriz,C-593,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-26-4-6-11-pluriformea-sensu-hehenberger-et-al-2017.csv,2,"caracteres morfológicos o ultraestructurales propuestos como sinapomorfía, con fuente",155ad6d0c0fa5c7229172d5b53aeca0c7ecec5baf1c8af2484625235083b0fe2,múltiples estados celulares en el ciclo vital descrito de Syssomonas multiformis [S129 Results; S132 Results y figs. 2–6],C-594,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-26-4-6-11-pluriformea-sensu-hehenberger-et-al-2017.csv,2,"caracteres moleculares o genómicos propuestos (fusiones génicas, inserciones y deleciones raras, sintenia, dominios proteicos), con fuente",2f2b4424480a1b8a88628d8adb7b3746ec2318bed4e848374c7feb4232c1d146,"255 genes, 81.495 aminoácidos, 38 taxones en S129 [S129 Methods]",C-595,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-26-4-6-11-pluriformea-sensu-hehenberger-et-al-2017.csv,2,tipo de evidencia que sostiene el nodo,14c4037edf778597dbc91b520a4b628b97e5e381d76f544362b136df2242f41f,"observación del ciclo vital, transcriptómica y filogenómica concatenada",C-596,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-26-4-6-11-pluriformea-sensu-hehenberger-et-al-2017.csv,2,soporte cuantitativo transcrito literalmente,bada0f5d1d81257e24f0f6f68489b22dac6ed10caea84c598354e0f2a1c4aa1c,Ichthyosporea como rama profunda obtuvo MLBS = 74 % en S129; otras matrices recuperan topologías distintas,C-597,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-26-4-6-11-pluriformea-sensu-hehenberger-et-al-2017.csv,2,edad estimada con intervalo,a2c3ef4f1256db32b8c56e06486a7a5a798ae13fd73d9560d834f41e90d92fca,"intervalo 456,8–836,8 Ma bajo raíz 1,5 Ga",C-598,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-26-4-6-11-pluriformea-sensu-hehenberger-et-al-2017.csv,2,método de la estimación,60cd244ba12511856527aef14a492f3bae7687f450c3b97ad3a414e2739ed9fc,"MCMCTree; 10 calibraciones; raíz 1,5 Ga; S126 Table S7 nodo 115; sensibilidad a raíz 1,9 Ga",C-598; C-682,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-27-4-6-12-corallochytrea.csv,2,qué linajes quedan dentro,e0588cd08fe6543942bea250c55470d770ea8b463530def90fef02ba10443f42,Corallochytrium y linajes asignados por secuencia según autor,C-600,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-27-4-6-12-corallochytrea.csv,2,qué linaje queda fuera (grupo hermano),de886dd6fabf4001ce03e1420096ab9b6e6c49cfd394431a16d1f9118d97f829,Syssomonas dentro de Pluriformea sensu S129,C-601,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-27-4-6-12-corallochytrea.csv,2,"caracteres morfológicos o ultraestructurales propuestos como sinapomorfía, con fuente",5b08282cc7f486a5338f65bc04e5873909cd7d0949e072898201f6c12091848c,morfología de Corallochytrium descrita dentro de la comparación de Pluriformea [S129 Results; fig. 1],C-602,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-27-4-6-12-corallochytrea.csv,2,"caracteres moleculares o genómicos propuestos (fusiones génicas, inserciones y deleciones raras, sintenia, dominios proteicos), con fuente",1578f733855a187384a26f522d3aa89a675e0a4ddd0f7c45b6906cef71ae5780,transcriptoma de Corallochytrium y filogenómica de Pluriformea [S129 Methods],C-603,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-27-4-6-12-corallochytrea.csv,2,tipo de evidencia que sostiene el nodo,2fa03f94dea390f95524110f39cb84a51bc8e7b65e197bf18879c3c083981dc4,filogenómica y descripción morfológica de taxones,C-604,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-27-4-6-12-corallochytrea.csv,2,soporte cuantitativo transcrito literalmente,a7530a167ebe3fc8865e77735ec4f36efc6775b2312f9a129540568b248bd198,relación Syssomonas+Corallochytrium fuertemente apoyada en S129; valor exacto no localizado,C-605,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-27-4-6-12-corallochytrea.csv,2,edad estimada con intervalo,e7135424086d3e598c57192d2ad8a092021162035f49e21300b6cf21df467b97,S126 muestrea un solo Corallochytrium; el nodo 115 sólo se reutiliza si se declara la circunscripción operacional,C-606; C-607,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-27-4-6-12-corallochytrea.csv,2,método de la estimación,6e004708daaace5190b1a208fdc8d64f0dd4735a8df5dde06e2657ac3019ed3f,la atribución del nodo 115 a Corallochytrea depende de la circunscripción declarada [S126 fig. 1 y Table S7; S129 fig. 1],C-607,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-28-4-6-13-filasterea.csv,2,qué linajes quedan dentro,5ba7effa86eec173593a3984df40325f5bec46c30b11b0dd825bb118f5b18034,"Capsaspora, Ministeria, Pigoraptor y linajes incorporados por clasificaciones posteriores",C-608,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-28-4-6-13-filasterea.csv,2,qué linaje queda fuera (grupo hermano),eb8920ec5576a6c78b9488f8ecabc1d3ce38f12eeb8c27532dedcd4d88adc85c,Choanozoa sensu stricto dentro de Filozoa,C-609,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-28-4-6-13-filasterea.csv,2,"caracteres morfológicos o ultraestructurales propuestos como sinapomorfía, con fuente",89516c8724a353d1c2ab704a7c315252360ab01d9076fb721f5b6beb75da42bd,extensiones filopodiales o tentaculares descritas en Capsaspora y Ministeria [S130 Results; fig. 1],C-610,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-28-4-6-13-filasterea.csv,2,"caracteres moleculares o genómicos propuestos (fusiones génicas, inserciones y deleciones raras, sintenia, dominios proteicos), con fuente",3e226a8c64f1081acb8aae5baceb6ec92768c3cd94e70c4f9a1d167978c1737f,78 proteínas en S130 y 255 genes en S129; repertorios de adhesión y señalización [S130 Methods; S129],C-611,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-28-4-6-13-filasterea.csv,2,tipo de evidencia que sostiene el nodo,c9a9319e5eb7eb5259bc26ffa30665054706e134b16acb6ba732e73a1b4dcb71,"caracteres celulares acotados, filogenómica concatenada y genómica comparada",C-612,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-28-4-6-13-filasterea.csv,2,soporte cuantitativo transcrito literalmente,cc56beb90512f2d5aa58500027f888687e27839f94de62e2bfc16eae6e716a1c,Filasterea y su relación con Choanozoa recibieron soporte máximo en S130 para el muestreo de 2008,C-613,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-28-4-6-13-filasterea.csv,2,edad estimada con intervalo,d8133b3e7c7a54e2c7edb069bbc48dd2a7fa91e170749309889df79b4e61fdff,"intervalo 544,8–882,8 Ma bajo raíz 1,5 Ga",C-614,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-28-4-6-13-filasterea.csv,2,método de la estimación,70daf0ac1a9db2e4b8860388022554995524a49e5ea6ca0ae173e6064fd1201b,"MCMCTree; 10 calibraciones; raíz 1,5 Ga; S126 Table S7 nodo 128; sensibilidad a raíz 1,9 Ga",C-614; C-682,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-29-4-6-14-filozoa.csv,2,qué linajes quedan dentro,02dae9d55e90ee63c17f99ae44f44b98daaf5dc544f5d941051941779870cb39,Filasterea y Choanozoa sensu stricto,C-616,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-29-4-6-14-filozoa.csv,2,qué linaje queda fuera (grupo hermano),9a8953ca2526888728b0b67e4376dc17d50937de2053db1bf2d2062e00dd5217,Ichthyosporea o Pluriformea según la raíz interna de Holozoa adoptada,C-617,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-29-4-6-14-filozoa.csv,2,"caracteres morfológicos o ultraestructurales propuestos como sinapomorfía, con fuente",4abc1867fae2d24d73aa7b520daf11c80a1b96266d3ad83eed992f0d4508dda2,extensiones filopodiales propuestas como carácter relevante para Filozoa [S130 Results y Discussion; fig. 1],C-618,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
data/tablas/04/table-29-4-6-14-filozoa.csv,2,"caracteres moleculares o genómicos propuestos (fusiones génicas, inserciones y deleciones raras, sintenia, dominios proteicos), con fuente",de2121fb50405b424f5bb54f4224708d41776579c68fd5a157f5214efc125b3b,"matriz de 78 proteínas, 30 taxones y 17.482 aminoácidos en S130 [S130 Methods]",C-619,Afirmación+SPO+Motivo,REVISADA,"Adjudicación nodal explícita por columna; C cotejada con el valor, sin heredar la lista de fila."
